"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"736","Isak Rosen","BUF","R","1","6.4833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","-"
"742","Michael Milne","MIN","L","1","6.5666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-"
"760","Kevin Korchinski","CHI","D","9","150.96666666667","0","0","0","0","0","0.00","7","0.00","0.32","20","11","7","2","1","0","4","2","2","0","0","1","8","3","1","12","7","0","0","-"
"762","Brad Lambert","WPG","C","4","50.933333333333","0","0","0","0","0","-","1","0.00","0.17","8","4","4","2","0","0","2","1","1","0","0","0","1","0","5","4","4","5","10","33.33"
"765","Tristan Luneau","ANA","D","6","99.333333333333","0","0","0","0","0","0.00","6","0.00","0.27","16","10","5","0","0","0","2","1","1","0","0","0","6","1","5","5","9","0","0","-"
"767","Rutger McGroarty","PIT","R","3","34.85","0","0","0","0","0","-","2","0.00","0.05","3","2","0","0","0","0","0","0","0","0","0","0","0","1","4","3","0","0","1","0.00"
"773","Liam Ohgren","MIN","L","8","79.05","0","0","0","0","0","0.00","10","0.00","1.01","17","16","9","5","1","1","0","0","0","0","0","1","4","2","9","6","3","0","0","-"
"781","Ben Meyers","SEA","C","6","50.233333333333","0","0","0","0","0","-","3","0.00","0.3","7","3","6","4","0","0","2","1","1","0","0","0","1","1","4","5","1","19","18","51.35"
"782","Adam Klapka","CGY","R","6","50.933333333333","0","0","0","0","0","0.00","7","0.00","0.49","13","10","5","5","1","2","8","4","4","0","0","1","1","1","19","9","7","2","2","50.00"
"783","Nikita Grebenkin","TOR","R","7","61.233333333333","0","0","0","0","0","0.00","2","0.00","0.36","6","4","5","4","0","1","2","1","1","0","0","1","1","1","13","9","1","1","0","100.00"
"792","Samuel Honzek","CGY","L","5","61.966666666667","0","0","0","0","0","0.00","6","0.00","1.24","8","8","8","5","0","1","2","1","1","0","0","1","4","1","6","6","2","0","1","0.00"
"797","Nikolas Matinpalo","OTT","D","1","10.4","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","2","1","1","0","0","0","0","0","0","3","0","0","0","-"
"799","Jett Luchanko","PHI","C","4","56.216666666667","0","0","0","0","0","0.00","3","0.00","0.82","10","6","7","4","0","1","2","1","1","0","0","2","1","1","6","3","0","17","20","45.95"
"801","Justin Hryckowian","DAL","C","2","13.333333333333","0","0","0","0","0","-","0","-","0.04","1","1","1","0","0","1","0","0","0","0","0","1","2","0","3","4","0","1","0","100.00"
"803","Juha Jaaska","CAR","L","2","17.616666666667","0","0","0","0","0","-","0","-","0.06","1","1","1","1","0","0","2","1","1","0","0","0","0","0","4","4","0","4","2","66.67"
"806","Jere Innala","COL","L","7","50.866666666667","0","0","0","0","0","0.00","1","0.00","0.43","9","6","6","4","0","0","2","1","1","0","0","1","0","0","13","7","2","0","2","0.00"
"807","Nikita Prishchepov","COL","C","10","63.666666666667","0","0","0","0","0","0.00","4","0.00","0.16","10","7","3","1","2","1","0","0","0","0","0","1","2","0","10","3","2","0","0","-"
